torso_right_hip_side, right_hip_side_hip_front, right_hip_front_thigh, right_thigh_calve, right_calve_ankle, right_ankle_foot, torso_left_hip_side, left_hip_side_hip_front, left_hip_front_thigh, left_thigh_calve, left_calve_ankle, left_ankle_foot, torso_right_bicep, right_bicep_forearm, torso_left_bicep, left_bicep_forearm, torso_neck, neck_head, ignore1, ignore2
0,0,0,1.761,0,0,0,0,1.792,-0.235,0,0,-2.667,1.001,-2.667,1.001,0,1.92,0,0
0,0,0,1.761,0,0,0,0,1.79,-0.211,0,0,-2.671,1.002,-2.671,1.002,0,1.911,0,0
0,0,0,1.761,0,0,0,0,1.788,-0.188,0,0,-2.674,1.003,-2.674,1.003,0,1.902,0,0
0,0,0,1.761,0,0,0,0,1.785,-0.165,0,0,-2.677,1.003,-2.677,1.003,0,1.892,0,0
0,0,0,1.761,0,0,0,0,1.783,-0.144,0,0,-2.68,1.004,-2.68,1.004,0,1.882,0,0
0,0,0,1.761,0,0,0,0,1.78,-0.124,0,0,-2.683,1.004,-2.683,1.004,0,1.872,0,0
0,0,0,1.761,0,0,0,0,1.777,-0.106,0,0,-2.686,1.004,-2.686,1.004,0,1.861,0,0
0,0,0,1.76,0,0,0,0,1.775,-0.088,0,0,-2.688,1.005,-2.688,1.005,0,1.85,0,0
0,0,0,1.76,0,0,0,0,1.772,-0.072,0,0,-2.69,1.005,-2.69,1.005,0,1.838,0,0
0,0,0,1.76,0,0,0,0,1.77,-0.057,0,0,-2.692,1.004,-2.692,1.004,0,1.826,0,0
0,0,0,1.76,0,0,0,0,1.767,-0.044,0,0,-2.694,1.004,-2.694,1.004,0,1.814,0,0
0,0,0,1.76,0,0,0,0,1.765,-0.031,0,0,-2.696,1.004,-2.696,1.004,0,1.802,0,0
0,0,0,1.76,0,0,0,0,1.763,-0.021,0,0,-2.697,1.003,-2.697,1.003,0,1.789,0,0
0,0,0,1.76,0,0,0,0,1.761,-0.011,0,0,-2.698,1.002,-2.698,1.002,0,1.776,0,0
0,0,0,1.76,0,0,0,0,1.759,-0.003,0,0,-2.7,1.001,-2.7,1.001,0,1.763,0,0
0,0,0,1.76,0,0,0,0,1.758,0.004,0,0,-2.7,1,-2.7,1,0,1.75,0,0
0,0,0,1.76,0,0,0,0,1.757,0.01,0,0,-2.701,0.998,-2.701,0.998,0,1.736,0,0
0,0,0,1.76,0,0,0,0,1.756,0.015,0,0,-2.702,0.996,-2.702,0.996,0,1.723,0,0
0,0,0,1.76,0,0,0,0,1.755,0.019,0,0,-2.702,0.994,-2.702,0.994,0,1.709,0,0
0,0,0,1.76,0,0,0,0,1.755,0.021,0,0,-2.703,0.991,-2.703,0.991,0,1.695,0,0
0,0,0,1.76,0,0,0,0,1.754,0.022,0,0,-2.703,0.988,-2.703,0.988,0,1.682,0,0
0,0,0,1.76,0,0,0,0,1.754,0.023,0,0,-2.703,0.985,-2.703,0.985,0,1.668,0,0
0,0,0,1.76,0,0,0,0,1.754,0.022,0,0,-2.703,0.981,-2.703,0.981,0,1.655,0,0
0,0,0,1.76,0,0,0,0,1.755,0.021,0,0,-2.703,0.977,-2.703,0.977,0,1.642,0,0
0,0,0,1.76,0,0,0,0,1.755,0.019,0,0,-2.702,0.972,-2.702,0.972,0,1.629,0,0
0,0,0,1.76,0,0,0,0,1.756,0.017,0,0,-2.702,0.967,-2.702,0.967,0,1.616,0,0
0,0,0,1.76,0,0,0,0,1.757,0.014,0,0,-2.702,0.962,-2.702,0.962,0,1.604,0,0
0,0,0,1.76,0,0,0,0,1.757,0.01,0,0,-2.701,0.956,-2.701,0.956,0,1.592,0,0
0,0,0,1.76,0,0,0,0,1.758,0.006,0,0,-2.701,0.949,-2.701,0.949,0,1.58,0,0
0,0,0,1.76,0,0,0,0,1.759,0.002,0,0,-2.7,0.942,-2.7,0.942,0,1.569,0,0
0,0,0,1.76,0,0,0,0,1.76,-0.002,0,0,-2.7,0.934,-2.7,0.934,0,1.558,0,0
0,0,0,1.76,0,0,0,0,1.761,-0.006,0,0,-2.699,0.926,-2.699,0.926,0,1.548,0,0
0,0,0,1.76,0,0,0,0,1.762,-0.009,0,0,-2.699,0.917,-2.699,0.917,0,1.539,0,0
0,0,0,1.76,0,0,0,0,1.763,-0.013,0,0,-2.698,0.907,-2.698,0.907,0,1.53,0,0
0,0,0,1.76,0,0,0,0,1.764,-0.016,0,0,-2.698,0.897,-2.698,0.897,0,1.523,0,0
0,0,0,1.76,0,0,0,0,1.766,-0.024,0,0,-2.697,0.892,-2.697,0.892,0,1.508,0,0
0,0,0,1.76,0,0,0,0,1.768,-0.033,0,0,-2.696,0.887,-2.696,0.887,0,1.494,0,0
0,0,0,1.76,0,0,0,0,1.771,-0.042,0,0,-2.695,0.88,-2.695,0.88,0,1.48,0,0
0,0,0,1.76,0,0,0,0,1.773,-0.052,0,0,-2.693,0.873,-2.693,0.873,0,1.467,0,0
0,0,0,1.761,0,0,0,0,1.776,-0.063,0,0,-2.692,0.866,-2.692,0.866,0,1.454,0,0
0,0,0,1.761,0,0,0,0,1.779,-0.073,0,0,-2.691,0.857,-2.691,0.857,0,1.442,0,0
0,0,0,1.761,0,0,0,0,1.781,-0.084,0,0,-2.69,0.848,-2.69,0.848,0,1.431,0,0
0,0,0,1.761,0,0,0,0,1.784,-0.094,0,0,-2.688,0.838,-2.688,0.838,0,1.421,0,0
0,0,0,1.761,0,0,0,0,1.786,-0.103,0,0,-2.687,0.827,-2.687,0.827,0,1.412,0,0
0,0,0,1.761,0,0,0,0,1.789,-0.112,0,0,-2.686,0.815,-2.686,0.815,0,1.404,0,0
0,0,0,1.761,0,0,0,0,1.791,-0.12,0,0,-2.685,0.803,-2.685,0.803,0,1.397,0,0
0,0,0,1.761,0,0,0,0,1.792,-0.127,0,0,-2.684,0.789,-2.684,0.789,0,1.392,0,0
0,0,0,1.761,0,0,0,0,1.794,-0.132,0,0,-2.683,0.774,-2.683,0.774,0,1.388,0,0
0,0,0,1.761,0,0,0,0,1.795,-0.135,0,0,-2.683,0.758,-2.683,0.758,0,1.386,0,0
0,0,0,1.761,0,0,0,0,1.795,-0.137,0,0,-2.683,0.741,-2.683,0.741,0,1.385,0,0
0,0,0,1.761,0,0,0,0,1.795,-0.137,0,0,-2.683,0.723,-2.683,0.723,0,1.387,0,0
0,0,0,1.761,0,0,0,0,1.794,-0.134,0,0,-2.683,0.704,-2.683,0.704,0,1.39,0,0
0,0,0,1.761,0,0,0,0,1.793,-0.128,0,0,-2.684,0.683,-2.684,0.683,0,1.395,0,0
0,0,0,1.761,0,0,0,0,1.791,-0.12,0,0,-2.685,0.661,-2.685,0.661,0,1.403,0,0
0,0,0,1.761,0,0,0,0,1.788,-0.109,0,0,-2.686,0.638,-2.686,0.638,0,1.413,0,0
0,0,0,1.761,0,0,0,0,1.784,-0.095,0,0,-2.688,0.613,-2.688,0.613,0,1.425,0,0
0,0,0,1.761,0,0,0,0,1.78,-0.077,0,0,-2.69,0.587,-2.69,0.587,0,1.44,0,0
0,0,0,1.76,0,0,0,0,1.774,-0.055,0,0,-2.693,0.56,-2.693,0.56,0,1.457,0,0
0,0,0,1.76,0,0,0,0,1.768,-0.03,0,0,-2.696,0.531,-2.696,0.531,0,1.477,0,0
0,0,0,1.76,0,0,0,0,1.76,0,0,0,-2.7,0.5,-2.7,0.5,0,1.5,0,0
0,1.31,-1.8,1.8,0,0,0,0,1.8,-1.8,1.31,0,-0.475,2.613,-0.475,2.613,0,0,0,0
0,1.312,-1.8,1.801,0,0,0,0,1.801,-1.8,1.312,0,-0.47,2.615,-0.47,2.615,0,0,0,0
0,1.314,-1.8,1.801,0,0,0,0,1.801,-1.8,1.314,0,-0.463,2.618,-0.463,2.618,0,0,0,0
0,1.315,-1.8,1.801,0,0,0,0,1.801,-1.8,1.315,0,-0.455,2.621,-0.455,2.621,0,0,0,0
0,1.317,-1.8,1.801,0,0,0,0,1.801,-1.8,1.317,0,-0.446,2.625,-0.446,2.625,0,0,0,0
0,1.319,-1.8,1.801,0,0,0,0,1.801,-1.8,1.319,0,-0.436,2.628,-0.436,2.628,0,0,0,0
0,1.321,-1.8,1.801,0,0,0,0,1.801,-1.8,1.321,0,-0.425,2.632,-0.425,2.632,0,0,0,0
0,1.322,-1.8,1.801,0,0,0,0,1.801,-1.8,1.322,0,-0.414,2.636,-0.414,2.636,0,0,0,0
0,1.324,-1.8,1.801,0,0,0,0,1.801,-1.8,1.324,0,-0.401,2.64,-0.401,2.64,0,0,0,0
0,1.325,-1.8,1.801,0,0,0,0,1.801,-1.8,1.325,0,-0.388,2.645,-0.388,2.645,0,0,0,0
0,1.326,-1.8,1.801,0,0,0,0,1.801,-1.8,1.326,0,-0.374,2.649,-0.374,2.649,0,0,0,0
0,1.328,-1.8,1.801,0,0,0,0,1.801,-1.8,1.328,0,-0.359,2.652,-0.359,2.652,0,0,0,0
0,1.329,-1.8,1.801,0,0,0,0,1.801,-1.8,1.329,0,-0.344,2.656,-0.344,2.656,0,0,0,0
0,1.33,-1.8,1.802,0,0,0,0,1.802,-1.8,1.33,0,-0.328,2.659,-0.328,2.659,0,0,0,0
0,1.33,-1.8,1.802,0,0,0,0,1.802,-1.8,1.33,0,-0.312,2.662,-0.312,2.662,0,0,0,0
0,1.331,-1.8,1.802,0,0,0,0,1.802,-1.8,1.331,0,-0.295,2.665,-0.295,2.665,0,0,0,0
0,1.331,-1.8,1.802,0,0,0,0,1.802,-1.8,1.331,0,-0.278,2.667,-0.278,2.667,0,0,0,0
0,1.331,-1.8,1.802,0,0,0,0,1.802,-1.8,1.331,0,-0.261,2.669,-0.261,2.669,0,0,0,0
0,1.331,-1.8,1.802,0,0,0,0,1.802,-1.8,1.331,0,-0.243,2.67,-0.243,2.67,0,0,0,0
0,1.331,-1.8,1.802,0,0,0,0,1.802,-1.8,1.331,0,-0.226,2.67,-0.226,2.67,0,0,0,0
0,1.33,-1.8,1.802,0,0,0,0,1.802,-1.8,1.33,0,-0.208,2.67,-0.208,2.67,0,0,0,0
0,1.329,-1.8,1.802,0,0,0,0,1.802,-1.8,1.329,0,-0.19,2.669,-0.19,2.669,0,0,0,0
0,1.328,-1.8,1.801,0,0,0,0,1.801,-1.8,1.328,0,-0.173,2.667,-0.173,2.667,0,0,0,0
0,1.327,-1.8,1.801,0,0,0,0,1.801,-1.8,1.327,0,-0.155,2.664,-0.155,2.664,0,0,0,0
0,1.325,-1.8,1.801,0,0,0,0,1.801,-1.8,1.325,0,-0.138,2.66,-0.138,2.66,0,0,0,0
0,1.323,-1.8,1.801,0,0,0,0,1.801,-1.8,1.323,0,-0.121,2.655,-0.121,2.655,0,0,0,0
0,1.32,-1.8,1.801,0,0,0,0,1.801,-1.8,1.32,0,-0.104,2.649,-0.104,2.649,0,0,0,0
0,1.317,-1.8,1.801,0,0,0,0,1.801,-1.8,1.317,0,-0.088,2.642,-0.088,2.642,0,0,0,0
0,1.314,-1.8,1.801,0,0,0,0,1.801,-1.8,1.314,0,-0.072,2.633,-0.072,2.633,0,0,0,0
0,1.31,-1.8,1.801,0,0,0,0,1.801,-1.8,1.31,0,-0.056,2.624,-0.056,2.624,0,0,0,0
0,1.306,-1.8,1.8,0,0,0,0,1.8,-1.8,1.306,0,-0.041,2.613,-0.041,2.613,0,0,0,0
0,1.301,-1.8,1.8,0,0,0,0,1.8,-1.8,1.301,0,-0.027,2.601,-0.027,2.601,0,0,0,0
0,1.296,-1.8,1.8,0,0,0,0,1.8,-1.8,1.296,0,-0.012,2.587,-0.012,2.587,0,0,0,0
0,1.291,-1.8,1.8,0,0,0,0,1.8,-1.8,1.291,0,0.001,2.573,0.001,2.573,0,0,0,0
0,1.285,-1.8,1.799,0,0,0,0,1.799,-1.8,1.285,0,0.014,2.556,0.014,2.556,0,0,0,0
0,1.279,-1.8,1.799,0,0,0,0,1.799,-1.8,1.279,0,0.026,2.539,0.026,2.539,0,0,0,0
0,1.272,-1.8,1.799,0,0,0,0,1.799,-1.8,1.272,0,0.038,2.52,0.038,2.52,0,0,0,0
0,1.265,-1.8,1.798,0,0,0,0,1.798,-1.8,1.265,0,0.049,2.5,0.049,2.5,0,0,0,0
0,1.258,-1.8,1.798,0,0,0,0,1.798,-1.8,1.258,0,0.06,2.478,0.06,2.478,0,0,0,0
0,1.25,-1.801,1.798,0,0,0,0,1.798,-1.801,1.25,0,0.07,2.455,0.07,2.455,0,0,0,0
0,1.242,-1.801,1.797,0,0,0,0,1.797,-1.801,1.242,0,0.08,2.431,0.08,2.431,0,0,0,0
0,1.234,-1.801,1.797,0,0,0,0,1.797,-1.801,1.234,0,0.089,2.406,0.089,2.406,0,0,0,0
0,1.225,-1.801,1.797,0,0,0,0,1.797,-1.801,1.225,0,0.098,2.38,0.098,2.38,0,0,0,0
0,1.216,-1.801,1.796,0,0,0,0,1.796,-1.801,1.216,0,0.106,2.352,0.106,2.352,0,0,0,0
0,1.206,-1.801,1.796,0,0,0,0,1.796,-1.801,1.206,0,0.114,2.323,0.114,2.323,0,0,0,0
0,1.197,-1.801,1.796,0,0,0,0,1.796,-1.801,1.197,0,0.121,2.293,0.121,2.293,0,0,0,0
0,1.187,-1.801,1.795,0,0,0,0,1.795,-1.801,1.187,0,0.128,2.262,0.128,2.262,0,0,0,0
0,1.176,-1.801,1.795,0,0,0,0,1.795,-1.801,1.176,0,0.135,2.23,0.135,2.23,0,0,0,0
0,1.166,-1.801,1.795,0,0,0,0,1.795,-1.801,1.166,0,0.142,2.197,0.142,2.197,0,0,0,0
0,1.155,-1.801,1.794,0,0,0,0,1.794,-1.801,1.155,0,0.149,2.164,0.149,2.164,0,0,0,0
0,1.144,-1.801,1.794,0,0,0,0,1.794,-1.801,1.144,0,0.155,2.129,0.155,2.129,0,0,0,0
0,1.133,-1.801,1.794,0,0,0,0,1.794,-1.801,1.133,0,0.161,2.094,0.161,2.094,0,0,0,0
0,1.122,-1.801,1.794,0,0,0,0,1.794,-1.801,1.122,0,0.167,2.057,0.167,2.057,0,0,0,0
0,1.11,-1.801,1.794,0,0,0,0,1.794,-1.801,1.11,0,0.173,2.02,0.173,2.02,0,0,0,0
0,1.099,-1.802,1.794,0,0,0,0,1.794,-1.802,1.099,0,0.179,1.983,0.179,1.983,0,0,0,0
0,1.087,-1.802,1.794,0,0,0,0,1.794,-1.802,1.087,0,0.185,1.944,0.185,1.944,0,0,0,0
0,1.075,-1.802,1.794,0,0,0,0,1.794,-1.802,1.075,0,0.192,1.905,0.192,1.905,0,0,0,0
0,1.063,-1.802,1.794,0,0,0,0,1.794,-1.802,1.063,0,0.198,1.866,0.198,1.866,0,0,0,0
0,1.051,-1.801,1.794,0,0,0,0,1.794,-1.801,1.051,0,0.204,1.826,0.204,1.826,0,0,0,0
0,1.039,-1.801,1.794,0,0,0,0,1.794,-1.801,1.039,0,0.211,1.785,0.211,1.785,0,0,0,0
0,1.027,-1.801,1.794,0,0,0,0,1.794,-1.801,1.027,0,0.217,1.744,0.217,1.744,0,0,0,0
0,1.015,-1.801,1.795,0,0,0,0,1.795,-1.801,1.015,0,0.224,1.703,0.224,1.703,0,0,0,0
0,1.002,-1.801,1.795,0,0,0,0,1.795,-1.801,1.002,0,0.231,1.661,0.231,1.661,0,0,0,0
0,0.99,-1.801,1.795,0,0,0,0,1.795,-1.801,0.99,0,0.239,1.619,0.239,1.619,0,0,0,0
0,0.978,-1.801,1.796,0,0,0,0,1.796,-1.801,0.978,0,0.247,1.577,0.247,1.577,0,0,0,0
0,0.966,-1.801,1.797,0,0,0,0,1.797,-1.801,0.966,0,0.255,1.534,0.255,1.534,0,0,0,0
0,0.954,-1.801,1.797,0,0,0,0,1.797,-1.801,0.954,0,0.263,1.491,0.263,1.491,0,0,0,0
0,0.942,-1.801,1.798,0,0,0,0,1.798,-1.801,0.942,0,0.272,1.448,0.272,1.448,0,0,0,0
0,0.93,-1.8,1.799,0,0,0,0,1.799,-1.8,0.93,0,0.282,1.405,0.282,1.405,0,0,0,0
0,0.918,-1.8,1.8,0,0,0,0,1.8,-1.8,0.918,0,0.292,1.362,0.292,1.362,0,0,0,0
0,0.907,-1.8,1.801,0,0,0,0,1.801,-1.8,0.907,0,0.302,1.319,0.302,1.319,0,0,0,0
0,0.895,-1.8,1.802,0,0,0,0,1.802,-1.8,0.895,0,0.313,1.276,0.313,1.276,0,0,0,0
0,0.883,-1.799,1.803,0,0,0,0,1.803,-1.799,0.883,0,0.324,1.233,0.324,1.233,0,0,0,0
0,0.872,-1.799,1.804,0,0,0,0,1.804,-1.799,0.872,0,0.335,1.19,0.335,1.19,0,0,0,0
0,0.861,-1.799,1.805,0,0,0,0,1.805,-1.799,0.861,0,0.347,1.147,0.347,1.147,0,0,0,0
0,0.85,-1.799,1.806,0,0,0,0,1.806,-1.799,0.85,0,0.36,1.104,0.36,1.104,0,0,0,0
0,0.839,-1.798,1.807,0,0,0,0,1.807,-1.798,0.839,0,0.373,1.061,0.373,1.061,0,0,0,0
0,0.828,-1.798,1.809,0,0,0,0,1.809,-1.798,0.828,0,0.386,1.019,0.386,1.019,0,0,0,0
0,0.818,-1.798,1.81,0,0,0,0,1.81,-1.798,0.818,0,0.4,0.977,0.4,0.977,0,0,0,0
0,0.807,-1.797,1.811,0,0,0,0,1.811,-1.797,0.807,0,0.413,0.935,0.413,0.935,0,0,0,0
0,0.797,-1.797,1.813,0,0,0,0,1.813,-1.797,0.797,0,0.428,0.894,0.428,0.894,0,0,0,0
0,0.787,-1.797,1.814,0,0,0,0,1.814,-1.797,0.787,0,0.442,0.853,0.442,0.853,0,0,0,0
0,0.777,-1.796,1.815,0,0,0,0,1.815,-1.796,0.777,0,0.457,0.812,0.457,0.812,0,0,0,0
0,0.768,-1.796,1.816,0,0,0,0,1.816,-1.796,0.768,0,0.472,0.772,0.472,0.772,0,0,0,0
0,0.758,-1.796,1.818,0,0,0,0,1.818,-1.796,0.758,0,0.487,0.733,0.487,0.733,0,0,0,0
0,0.749,-1.795,1.819,0,0,0,0,1.819,-1.795,0.749,0,0.502,0.693,0.502,0.693,0,0,0,0
0,0.74,-1.795,1.82,0,0,0,0,1.82,-1.795,0.74,0,0.517,0.655,0.517,0.655,0,0,0,0
0,0.731,-1.795,1.821,0,0,0,0,1.821,-1.795,0.731,0,0.532,0.617,0.532,0.617,0,0,0,0
0,0.723,-1.795,1.821,0,0,0,0,1.821,-1.795,0.723,0,0.547,0.58,0.547,0.58,0,0,0,0
0,0.714,-1.795,1.822,0,0,0,0,1.822,-1.795,0.714,0,0.562,0.543,0.562,0.543,0,0,0,0
0,0.706,-1.795,1.823,0,0,0,0,1.823,-1.795,0.706,0,0.577,0.507,0.577,0.507,0,0,0,0
0,0.698,-1.794,1.823,0,0,0,0,1.823,-1.794,0.698,0,0.592,0.472,0.592,0.472,0,0,0,0
0,0.691,-1.794,1.823,0,0,0,0,1.823,-1.794,0.691,0,0.606,0.438,0.606,0.438,0,0,0,0
0,0.683,-1.794,1.824,0,0,0,0,1.824,-1.794,0.683,0,0.621,0.404,0.621,0.404,0,0,0,0
0,0.676,-1.794,1.823,0,0,0,0,1.823,-1.794,0.676,0,0.635,0.372,0.635,0.372,0,0,0,0
0,0.669,-1.794,1.823,0,0,0,0,1.823,-1.794,0.669,0,0.649,0.34,0.649,0.34,0,0,0,0
0,0.663,-1.794,1.823,0,0,0,0,1.823,-1.794,0.663,0,0.662,0.309,0.662,0.309,0,0,0,0
0,0.656,-1.795,1.822,0,0,0,0,1.822,-1.795,0.656,0,0.676,0.279,0.676,0.279,0,0,0,0
0,0.65,-1.795,1.821,0,0,0,0,1.821,-1.795,0.65,0,0.689,0.25,0.689,0.25,0,0,0,0
0,0.644,-1.795,1.82,0,0,0,0,1.82,-1.795,0.644,0,0.701,0.222,0.701,0.222,0,0,0,0
0,0.639,-1.795,1.819,0,0,0,0,1.819,-1.795,0.639,0,0.713,0.196,0.713,0.196,0,0,0,0
0,0.634,-1.796,1.817,0,0,0,0,1.817,-1.796,0.634,0,0.724,0.17,0.724,0.17,0,0,0,0
0,0.629,-1.796,1.815,0,0,0,0,1.815,-1.796,0.629,0,0.735,0.146,0.735,0.146,0,0,0,0
0,0.624,-1.797,1.813,0,0,0,0,1.813,-1.797,0.624,0,0.745,0.122,0.745,0.122,0,0,0,0
0,0.62,-1.797,1.811,0,0,0,0,1.811,-1.797,0.62,0,0.755,0.1,0.755,0.1,0,0,0,0
0,0.616,-1.798,1.808,0,0,0,0,1.808,-1.798,0.616,0,0.764,0.08,0.764,0.08,0,0,0,0
0,0.612,-1.799,1.805,0,0,0,0,1.805,-1.799,0.612,0,0.773,0.06,0.773,0.06,0,0,0,0
0,0.608,-1.8,1.802,0,0,0,0,1.802,-1.8,0.608,0,0.78,0.042,0.78,0.042,0,0,0,0
0,0.605,-1.8,1.798,0,0,0,0,1.798,-1.8,0.605,0,0.787,0.025,0.787,0.025,0,0,0,0
0,0.602,-1.801,1.794,0,0,0,0,1.794,-1.801,0.602,0,0.794,0.009,0.794,0.009,0,0,0,0
0,0.6,-1.802,1.79,0,0,0,0,1.79,-1.802,0.6,0,0.8,-0.006,0.8,-0.006,0,0,0,0
0,0.597,-1.803,1.785,0,0,0,0,1.785,-1.803,0.597,0,0.804,-0.019,0.804,-0.019,0,0,0,0
0,0.595,-1.804,1.78,0,0,0,0,1.78,-1.804,0.595,0,0.809,-0.031,0.809,-0.031,0,0,0,0
0,0.593,-1.805,1.775,0,0,0,0,1.775,-1.805,0.593,0,0.812,-0.042,0.812,-0.042,0,0,0,0
0,0.592,-1.807,1.77,0,0,0,0,1.77,-1.807,0.592,0,0.815,-0.052,0.815,-0.052,0,0,0,0
0,0.591,-1.808,1.764,0,0,0,0,1.764,-1.808,0.591,0,0.818,-0.061,0.818,-0.061,0,0,0,0
0,0.59,-1.809,1.758,0,0,0,0,1.758,-1.809,0.59,0,0.819,-0.068,0.819,-0.068,0,0,0,0
0,0.589,-1.81,1.752,0,0,0,0,1.752,-1.81,0.589,0,0.82,-0.075,0.82,-0.075,0,0,0,0
0,0.588,-1.811,1.745,0,0,0,0,1.745,-1.811,0.588,0,0.821,-0.08,0.821,-0.08,0,0,0,0
0,0.588,-1.812,1.738,0,0,0,0,1.738,-1.812,0.588,0,0.821,-0.084,0.821,-0.084,0,0,0,0
0,0.587,-1.814,1.731,0,0,0,0,1.731,-1.814,0.587,0,0.82,-0.088,0.82,-0.088,0,0,0,0
0,0.587,-1.815,1.724,0,0,0,0,1.724,-1.815,0.587,0,0.819,-0.09,0.819,-0.09,0,0,0,0
0,0.587,-1.816,1.716,0,0,0,0,1.716,-1.816,0.587,0,0.817,-0.092,0.817,-0.092,0,0,0,0
0,0.587,-1.817,1.709,0,0,0,0,1.709,-1.817,0.587,0,0.815,-0.093,0.815,-0.093,0,0,0,0
0,0.588,-1.818,1.701,0,0,0,0,1.701,-1.818,0.588,0,0.812,-0.093,0.812,-0.093,0,0,0,0
0,0.588,-1.819,1.693,0,0,0,0,1.693,-1.819,0.588,0,0.81,-0.093,0.81,-0.093,0,0,0,0
0,0.589,-1.819,1.685,0,0,0,0,1.685,-1.819,0.589,0,0.806,-0.092,0.806,-0.092,0,0,0,0
0,0.589,-1.82,1.676,0,0,0,0,1.676,-1.82,0.589,0,0.803,-0.09,0.803,-0.09,0,0,0,0
0,0.59,-1.82,1.668,0,0,0,0,1.668,-1.82,0.59,0,0.799,-0.088,0.799,-0.088,0,0,0,0
0,0.591,-1.821,1.659,0,0,0,0,1.659,-1.821,0.591,0,0.794,-0.085,0.794,-0.085,0,0,0,0
0,0.591,-1.821,1.651,0,0,0,0,1.651,-1.821,0.591,0,0.79,-0.082,0.79,-0.082,0,0,0,0
0,0.592,-1.821,1.642,0,0,0,0,1.642,-1.821,0.592,0,0.785,-0.078,0.785,-0.078,0,0,0,0
0,0.593,-1.821,1.633,0,0,0,0,1.633,-1.821,0.593,0,0.78,-0.074,0.78,-0.074,0,0,0,0
0,0.594,-1.821,1.624,0,0,0,0,1.624,-1.821,0.594,0,0.775,-0.07,0.775,-0.07,0,0,0,0
0,0.595,-1.821,1.615,0,0,0,0,1.615,-1.821,0.595,0,0.77,-0.065,0.77,-0.065,0,0,0,0
0,0.595,-1.82,1.606,0,0,0,0,1.606,-1.82,0.595,0,0.764,-0.06,0.764,-0.06,0,0,0,0
0,0.596,-1.819,1.597,0,0,0,0,1.597,-1.819,0.596,0,0.759,-0.055,0.759,-0.055,0,0,0,0
0,0.597,-1.818,1.588,0,0,0,0,1.588,-1.818,0.597,0,0.753,-0.05,0.753,-0.05,0,0,0,0
0,0.597,-1.817,1.579,0,0,0,0,1.579,-1.817,0.597,0,0.748,-0.045,0.748,-0.045,0,0,0,0
0,0.598,-1.816,1.569,0,0,0,0,1.569,-1.816,0.598,0,0.742,-0.04,0.742,-0.04,0,0,0,0
0,0.598,-1.814,1.56,0,0,0,0,1.56,-1.814,0.598,0,0.737,-0.035,0.737,-0.035,0,0,0,0
0,0.599,-1.812,1.551,0,0,0,0,1.551,-1.812,0.599,0,0.731,-0.03,0.731,-0.03,0,0,0,0
0,0.599,-1.81,1.542,0,0,0,0,1.542,-1.81,0.599,0,0.726,-0.025,0.726,-0.025,0,0,0,0
0,0.599,-1.808,1.533,0,0,0,0,1.533,-1.808,0.599,0,0.721,-0.02,0.721,-0.02,0,0,0,0
0,0.599,-1.805,1.524,0,0,0,0,1.524,-1.805,0.599,0,0.715,-0.015,0.715,-0.015,0,0,0,0
0,0.599,-1.802,1.515,0,0,0,0,1.515,-1.802,0.599,0,0.71,-0.011,0.71,-0.011,0,0,0,0
0,0.598,-1.799,1.507,0,0,0,0,1.507,-1.799,0.598,0,0.705,-0.006,0.705,-0.006,0,0,0,0
0,0.598,-1.795,1.498,0,0,0,0,1.498,-1.795,0.598,0,0.701,-0.002,0.701,-0.002,0,0,0,0
0,0.597,-1.791,1.489,0,0,0,0,1.489,-1.791,0.597,0,0.696,0.001,0.696,0.001,0,0,0,0
0,0.596,-1.787,1.48,0,0,0,0,1.48,-1.787,0.596,0,0.691,0.005,0.691,0.005,0,0,0,0
0,0.595,-1.783,1.472,0,0,0,0,1.472,-1.783,0.595,0,0.687,0.008,0.687,0.008,0,0,0,0
0,0.594,-1.778,1.463,0,0,0,0,1.463,-1.778,0.594,0,0.683,0.011,0.683,0.011,0,0,0,0
0,0.593,-1.773,1.455,0,0,0,0,1.455,-1.773,0.593,0,0.679,0.014,0.679,0.014,0,0,0,0
0,0.591,-1.768,1.447,0,0,0,0,1.447,-1.768,0.591,0,0.675,0.016,0.675,0.016,0,0,0,0
0,0.589,-1.762,1.439,0,0,0,0,1.439,-1.762,0.589,0,0.672,0.018,0.672,0.018,0,0,0,0
0.001,0.588,-1.756,1.43,-0.001,0,0,0.001,1.43,-1.756,0.588,-0.001,0.668,0.02,0.668,0.02,0,0,0,0
0.001,0.586,-1.75,1.422,-0.001,0,0,0.001,1.422,-1.75,0.586,-0.001,0.665,0.021,0.665,0.021,0,0,0,0
0.001,0.584,-1.744,1.414,-0.001,0,0,0.001,1.414,-1.744,0.584,-0.001,0.662,0.023,0.662,0.023,0,0,0,0
0.001,0.581,-1.737,1.406,-0.001,0,0,0.001,1.406,-1.737,0.581,-0.001,0.659,0.023,0.659,0.023,0,0,0,0
0.001,0.579,-1.73,1.398,-0.001,0,0,0.001,1.398,-1.73,0.579,-0.001,0.656,0.024,0.656,0.024,0,0,0,0
0.001,0.577,-1.723,1.391,-0.001,0,0,0.001,1.391,-1.723,0.577,-0.001,0.653,0.025,0.653,0.025,0,0,0,0
0.001,0.574,-1.716,1.383,-0.001,0,0,0.001,1.383,-1.716,0.574,-0.001,0.651,0.025,0.651,0.025,0,0,0,0
